Date,Open,High,Low,Close,Adj Close,Volume,change_tomorrow,change_tomorrow_direction
2007-03-07,3.144643068313598,3.177500009536743,3.12321400642395,3.132857084274292,2.645620346069336,626284400,0.3181815216363848,UP
2007-03-08,3.163928985595703,3.1685709953308105,3.123570919036865,3.142857074737549,2.6540651321411133,511011200,-0.034088134066223574,DOWN
2007-03-09,3.171428918838501,3.1732139587402344,3.121428966522217,3.1417860984802246,2.653160095214844,451836000,2.1141538489422795,UP
2007-03-12,3.1453568935394287,3.2139289379119877,3.1424999237060547,3.2096428871154785,2.710463762283325,729408400,-1.6628885416104966,DOWN
2007-03-13,3.193213939666748,3.2357139587402344,3.1571431159973145,3.1571431159973145,2.6661291122436523,867890800,1.777781173328885,UP
2007-03-14,3.164285898208618,3.214286088943481,3.140000104904175,3.214286088943481,2.7143850326538086,796586000,-0.4800674592713383,DOWN
2007-03-15,3.2128570079803467,3.2271430492401123,3.189642906188965,3.198929071426392,2.7014167308807373,559498800,0.022309527934394335,UP
2007-03-16,3.197856903076172,3.2139289379119877,3.190000057220459,3.1996428966522217,2.702019453048706,571704000,1.689895554613663,UP
2007-03-19,3.2228569984436035,3.269643068313598,3.1996428966522217,3.254642963409424,2.7484655380249023,712961200,0.38259873048942517,UP
2007-03-20,3.262500047683716,3.2799999713897705,3.252142906188965,3.26714301109314,2.759021520614624,488916400,2.5460686571554314,UP
2007-03-21,3.2853569984436035,3.357142925262451,3.273214101791382,3.352499961853028,2.8311033248901367,686896000,0.09578053390842944,UP
2007-03-22,3.3475000858306885,3.369999885559082,3.3214290142059326,3.3557140827178955,2.833818197250366,561492400,-0.47048410037136,DOWN
2007-03-23,3.3339290618896484,3.35964298248291,3.332143068313598,3.3399999141693115,2.820546865463257,450884000,2.430874773645353,UP
2007-03-26,3.356786012649536,3.424999952316284,3.332143068313598,3.4232139587402344,2.890819549560547,864987200,-0.4085294241467974,DOWN
2007-03-27,3.4182140827178955,3.458214044570923,3.392857074737549,3.4092860221862797,2.879055976867676,932052800,-2.3809639728755716,DOWN
2007-03-28,3.38857102394104,3.4071431159973145,3.3267860412597656,3.3299999237060547,2.8121025562286377,942337200,0.5439911497385985,UP
2007-03-29,3.363929033279419,3.363929033279419,3.293929100036621,3.3482139110565186,2.827483654022217,725723600,-0.9040999747226497,DOWN
2007-03-30,3.367142915725708,3.3814289569854736,3.3125,3.318213939666748,2.802149772644043,600558000,0.7901942124753591,UP
2007-04-02,3.362143039703369,3.3660709857940674,3.322143077850342,3.3446431159973145,2.82446837425232,501992400,0.8994632297091965,UP
2007-04-03,3.362143039703369,3.401071071624756,3.3485710620880127,3.375,2.850103616714477,583934400,-0.24397145763386252,DOWN
2007-04-04,3.390713930130005,3.397856950759888,3.361785888671875,3.366786003112793,2.843167781829834,476784000,0.43304041158193085,UP
2007-04-05,3.36142897605896,3.3814289569854736,3.3399999141693115,3.3814289569854736,2.855532169342041,355516000,-1.099843532250544,DOWN
2007-04-09,3.4003570079803467,3.403570890426636,3.322856903076172,3.3446431159973145,2.82446837425232,413341600,0.6365840140384882,UP
2007-04-10,3.3453569412231445,3.366429090499878,3.336071014404297,3.3660709857940674,2.842564105987549,352466800,-1.7928261574575721,DOWN
2007-04-11,3.353570938110352,3.3553569316864014,3.297499895095825,3.306786060333252,2.7925000190734863,549018400,-0.4338964670313361,DOWN
2007-04-12,3.2871429920196533,3.296786069869995,3.240000009536743,3.2925000190734863,2.780435562133789,656675600,-2.160909424883428,DOWN
2007-04-13,3.246428966522217,3.2642860412597656,3.2164289951324463,3.2228569984436035,2.721622943878174,719941600,1.301542797479538,UP
2007-04-16,3.23464298248291,3.267857074737549,3.2232139110565186,3.26535701751709,2.7575132846832275,609033600,-1.1953417588035364,DOWN
2007-04-17,3.2857139110565186,3.296428918838501,3.203571081161499,3.226785898208618,2.7249414920806885,751920400,0.05528885491296043,UP
2007-04-18,3.220000028610229,3.244642972946167,3.200000047683716,3.228570938110352,2.7264492511749268,464044000,-0.14398610633912234,DOWN
2007-04-19,3.2210710048675537,3.2589290142059326,3.208214044570923,3.223928928375244,2.722527980804444,425913600,0.7694872736441649,UP
2007-04-20,3.2460711002349854,3.2564289569854736,3.233928918838501,3.248929023742676,2.743640661239624,522779600,2.716277691101854,UP
2007-04-23,3.271070957183838,3.3499999046325684,3.265000104904175,3.3396430015563965,2.820245742797852,780290000,-0.289581924062321,DOWN
2007-04-24,3.3557140827178955,3.442500114440918,3.260714054107666,3.3299999237060547,2.8121025562286377,1055252800,2.2128946499156754,UP
2007-04-25,3.365356922149658,3.4071431159973145,3.3499999046325684,3.405356884002685,2.875739097595215,1187144000,3.5309656769774156,UP
2007-04-26,3.627856969833374,3.660713911056519,3.510714054107666,3.5299999713897705,2.980998277664185,1737778000,1.0808561277932838,UP
2007-04-27,3.5064289569854736,3.569643020629883,3.488929033279419,3.568571090698242,3.0135698318481445,699403600,-0.12022315633244407,DOWN
2007-04-30,3.5746428966522217,3.607142925262451,3.559643030166626,3.56428599357605,3.009951591491699,616509600,-0.3317659115458671,DOWN
2007-05-01,3.556786060333252,3.5839290618896484,3.519643068313598,3.552500009536743,2.9999988079071045,532523600,0.9164203641197077,UP
2007-05-02,3.558928966522217,3.5907139778137207,3.552500009536743,3.585356950759888,3.027745246887207,505145200,0.009960387843399587,UP
2007-05-03,3.5975000858306885,3.62321400642395,3.571785926818848,3.585714101791382,3.0280468463897705,576077600,0.40670838048255664,UP
2007-05-04,3.5999999046325684,3.628571033477783,3.589286088943481,3.6003570556640625,3.040412664413452,381987200,2.992703346377712,UP
2007-05-07,3.609999895095825,3.726785898208618,3.607500076293945,3.7114291191101074,3.1342098712921143,861557200,1.0850809283330376,UP
2007-05-08,3.695357084274292,3.755357027053833,3.693571090698242,3.752142906188965,3.168592691421509,783997200,1.7028457630101856,UP
2007-05-09,3.746786117553711,3.819999933242798,3.746071100234986,3.817142963409424,3.223482131958008,717757600,0.42852979527167046,UP
2007-05-10,3.808213949203491,3.8871428966522217,3.782856941223145,3.833570957183838,3.237356662750244,1197257600,1.2874736545680832,UP
2007-05-11,3.847856998443604,3.8975000381469727,3.813570976257324,3.883570909500122,3.279579162597656,653696400,0.5669418020734396,UP
2007-05-14,3.9149999618530273,3.9285709857940674,3.8660709857940674,3.90571403503418,3.298279047012329,651946400,-1.7113052691065889,DOWN
2007-05-15,3.9132139682769775,3.93571400642395,3.802856922149658,3.839999914169312,3.242785692214966,954514400,-0.1677015257387282,DOWN
2007-05-16,3.876070976257324,3.886785984039306,3.693571090698242,3.833570957183838,3.237356662750244,1126767600,1.918861077112688,UP
2007-05-17,3.8267860412597656,3.92392897605896,3.8267860412597656,3.9085710048675537,3.300691843032837,735291200,0.5271949720338176,UP
2007-05-18,3.936785936355591,3.951428890228272,3.920356988906861,3.929286003112793,3.3181850910186768,621345200,1.7503107893952263,UP
2007-05-21,3.939642906188965,4.01607084274292,3.930356979370117,3.999285936355591,3.377297878265381,639892400,1.3739554708158574,UP
2007-05-22,4.017499923706055,4.0625,4.000357151031494,4.054999828338623,3.424346923828125,572409600,-0.5757712233367407,DOWN
2007-05-23,4.072143077850342,4.107142925262451,4.021070957183838,4.03178596496582,3.4047436714172363,911374800,-1.9875482638813669,DOWN
2007-05-24,4.028929233551025,4.087856769561768,3.941786050796509,3.953213930130005,3.338391065597534,887362000,2.578777554679268,UP
2007-05-25,4.0,4.063570976257324,3.982142925262451,4.057857036590576,3.426760196685791,632959600,0.6384054400545458,UP
2007-05-29,4.087500095367432,4.102142810821533,4.0246429443359375,4.083929061889648,3.448776960372925,645694000,3.721473480918247,UP
2007-05-30,4.08214282989502,4.24571418762207,4.054643154144287,4.241786003112793,3.582083940505981,1478444800,1.99685510166826,UP
2007-05-31,4.288214206695557,4.363214015960693,4.269286155700684,4.328214168548584,3.655068874359131,1297066400,-2.3564280201660903,DOWN
2007-06-01,4.324999809265137,4.328214168548584,4.224643230438232,4.228570938110352,3.570923089981079,885262000,2.414902027068666,UP
2007-06-04,4.236785888671875,4.347499847412109,4.210713863372803,4.333213806152344,3.65929102897644,886673200,1.0923649389645296,UP
2007-06-05,4.336071014404297,4.381785869598389,4.303571224212647,4.381071090698242,3.699706315994263,920785600,0.7845321968553698,UP
2007-06-06,4.367856979370117,4.430356979370117,4.3553571701049805,4.415713787078857,3.728960752487183,1112241200,0.34657576451184724,UP
2007-06-07,4.463929176330566,4.557499885559082,4.3996429443359375,4.431070804595947,3.741929531097412,1915079600,0.33738423933624695,UP
2007-06-08,4.493570804595947,4.493928909301758,4.367499828338623,4.446071147918701,3.754597425460816,1241682400,-3.577661692785794,DOWN
2007-06-11,4.5,4.505356788635254,4.269286155700684,4.292500019073486,3.624910354614258,1874258400,0.15783713328458848,UP
2007-06-12,4.262499809265137,4.346786022186279,4.225357055664063,4.299285888671875,3.630641460418701,1426566400,-2.4510629961835395,DOWN
2007-06-13,4.326786041259766,4.328214168548584,4.121428966522217,4.1964287757873535,3.5437800884246826,1721353200,1.052621992538727,UP
2007-06-14,4.185713768005371,4.26607084274292,4.1578569412231445,4.241071224212647,3.581480026245117,973266000,1.4522822266392121,UP
2007-06-15,4.307857036590576,4.309642791748047,4.28071403503418,4.303571224212647,3.6342601776123047,811218800,3.669367160538639,UP
2007-06-18,4.402856826782227,4.470714092254639,4.376429080963135,4.46750020980835,3.772693634033203,910604800,-1.1563905249482254,DOWN
2007-06-19,4.453214168548584,4.4646430015563965,4.38964319229126,4.416429042816162,3.729565382003784,943026000,-1.7359290307457753,DOWN
2007-06-20,4.423929214477539,4.45214319229126,4.339285850524902,4.341071128845215,3.665926694869995,897512000,1.8967018818525805,UP
2007-06-21,4.346428871154785,4.438929080963135,4.311429023742676,4.425000190734863,3.736802577972412,867045200,-0.7317132210415744,DOWN
2007-06-22,4.423213958740234,4.444643020629883,4.37071418762207,4.392857074737549,3.7096590995788574,631876000,-0.5394706155380291,DOWN
2007-06-25,4.435357093811035,4.46750020980835,4.32357120513916,4.369286060333252,3.689754724502564,965403600,-2.2482421903550653,DOWN
2007-06-26,4.427856922149658,4.428571224212647,4.239999771118164,4.273213863372803,3.60862398147583,1345005200,1.837720994624914,UP
2007-06-27,4.307499885559082,4.3585710525512695,4.259285926818848,4.353213787078857,3.6761786937713614,974696800,-1.103177202171013,DOWN
2007-06-28,4.369999885559082,4.374642848968506,4.285714149475098,4.305714130401611,3.636068105697632,838143600,1.212712182785658,UP
2007-06-29,4.3560709953308105,4.428571224212647,4.324643135070801,4.3585710525512695,3.6807050704956055,1137841600,-0.6432386283184099,DOWN
2007-07-02,4.323214054107666,4.36035680770874,4.260714054107666,4.330714225769043,3.657180786132813,994862400,4.647333869756642,UP
2007-07-03,4.357142925262451,4.550000190734863,4.339285850524902,4.541786193847656,3.8354275226593018,1162481600,4.20337558624394,UP
2007-07-05,4.599999904632568,4.748929023742676,4.596070766448975,4.741071224212647,4.003717422485352,1453051600,-0.34013375459165385,DOWN
2007-07-06,4.754642963409424,4.762143135070801,4.6571431159973145,4.724999904632568,3.990144968032837,874694800,-1.5115411636784204,DOWN
2007-07-09,4.7278571128845215,4.746428966522217,4.613571166992188,4.654643058776856,3.9307315349578857,995820000,1.5262606719460892,UP
2007-07-10,4.6028571128845215,4.803571224212647,4.600357055664063,4.726786136627197,3.9916529655456543,1255007600,0.0301942872287575,UP
2007-07-11,4.716785907745361,4.775000095367432,4.689642906188965,4.728213787078857,3.992858409881592,821772000,1.2530855351625236,UP
2007-07-12,4.7803568840026855,4.794285774230957,4.728213787078857,4.788214206695557,4.043529510498047,704608800,2.657385188578776,UP
2007-07-13,4.822500228881836,4.923213958740234,4.804286003112793,4.918929100036621,4.153914928436279,907606000,0.26791824085068416,UP
2007-07-16,4.942500114440918,4.99928617477417,4.910714149475098,4.932143211364746,4.165072917938232,936112800,0.5830959273826153,UP
2007-07-17,4.939286231994629,4.985713958740234,4.910714149475098,4.961071014404297,4.189502239227295,709959600,-0.571960176515085,DOWN
2007-07-18,4.935357093811035,4.944285869598389,4.8585710525512695,4.932857036590576,4.165676116943359,756856800,1.3428592681884788,UP
2007-07-19,5.010714054107666,5.028929233551025,4.987500190734863,5.0,4.222377300262451,732891600,2.608699528886893,UP
2007-07-20,5.058928966522217,5.149285793304443,5.0,5.1339287757873535,4.335474967956543,1167773600,-0.0347955064831984,DOWN
2007-07-23,5.118214130401611,5.186429023742676,5.033214092254639,5.132143020629883,4.333967685699463,1036490000,-6.531248546228219,DOWN
2007-07-24,4.960000038146973,5.035714149475098,4.791070938110352,4.817500114440918,4.068260669708252,1795292800,1.7266507135472176,UP
2007-07-25,4.9053568840026855,4.941429138183594,4.8214287757873535,4.9021430015563965,4.139739036560059,1496182800,5.9863010566841846,UP
2007-07-26,5.211071014404297,5.303571224212647,4.8914289474487305,5.214285850524902,4.403335094451904,2186629200,-1.4946188634652025,DOWN
2007-07-27,5.221070766448975,5.318571090698242,5.135000228881836,5.137499809265137,4.338491916656494,1161098400,-1.7110953185087485,DOWN
2007-07-30,5.154643058776856,5.194643020629883,4.98464298248291,5.051071166992188,4.265503883361816,1106988400,-7.3390972050944026,DOWN
2007-07-31,5.1060709953308105,5.12428617477417,4.697143077850342,4.705714225769043,3.973858833312988,1762392800,2.4000053801357724,UP
2007-08-01,4.772857189178467,4.835000038146973,4.56321382522583,4.8214287757873535,4.0715765953063965,1750156800,1.091650708162395,UP
2007-08-02,4.880356788635254,4.8914289474487305,4.791070938110352,4.874642848968506,4.11651611328125,852644800,-3.5191395941810644,DOWN
2007-08-03,4.830714225769043,4.8553571701049805,4.6964287757873535,4.708929061889648,3.976574897766113,679187600,2.513851687755364,UP
2007-08-06,4.746428966522217,4.831070899963379,4.58214282989502,4.830357074737549,4.079115867614746,925170400,-0.16292059062348319,DOWN
2007-08-07,4.819285869598389,4.901429176330566,4.736785888671875,4.822500228881836,4.07248067855835,949936400,-0.7611547458144852,DOWN
2007-08-08,4.884285926818848,4.887856960296631,4.714285850524902,4.786070823669434,4.041718006134033,808096800,-6.028937098018816,DOWN
2007-08-09,4.682499885559082,4.75,4.46750020980835,4.513928890228272,3.811901092529297,1125395600,-1.112004055419824,DOWN
2007-08-10,4.397142887115479,4.5625,4.29642915725708,4.464285850524902,3.769979238510132,1410749200,2.18327736190862,UP
2007-08-13,4.582857131958008,4.619643211364746,4.517857074737549,4.563929080963135,3.8541243076324463,752911600,-3.0315292258522586,DOWN
2007-08-14,4.581786155700684,4.58214282989502,4.418213844299316,4.429643154144287,3.740724802017212,739006800,-3.4445377968788327,DOWN
2007-08-15,4.383571147918701,4.459286212921143,4.273213863372803,4.2821431159973145,3.616164207458496,992852000,-2.4348670969849495,DOWN
2007-08-16,4.178928852081299,4.232142925262451,3.98642897605896,4.180356979370117,3.530207872390747,1866690000,4.104545079158639,UP
2007-08-17,4.357500076293945,4.410714149475098,4.279285907745361,4.359285831451416,3.681308269500733,1195062400,0.13090355020303202,UP
2007-08-20,4.427143096923828,4.4464287757873535,4.303571224212647,4.364999771118164,3.686134576797485,803317200,4.193767868687203,UP
2007-08-21,4.364643096923828,4.605713844299316,4.3214287757873535,4.556070804595947,3.84748911857605,1303047200,3.7280352636816283,UP
2007-08-22,4.686429023742676,4.741071224212647,4.654643058776856,4.732500076293945,3.996479034423828,1061765600,-1.0986646826085966,DOWN
2007-08-23,4.753213882446289,4.762143135070801,4.634285926818848,4.681070804595947,3.953047513961792,866838000,3.126398176072853,UP
2007-08-24,4.661786079406738,4.834642887115479,4.63607120513916,4.83214282989502,4.080624580383301,911834000,-2.3062405593451185,DOWN
2007-08-27,4.763928890228272,4.809286117553711,4.7178568840026855,4.723214149475098,3.9886393547058105,707439600,-4.281651582164581,DOWN
2007-08-28,4.678214073181152,4.728929042816162,4.522500038146973,4.529285907745361,3.824869394302368,1179365600,5.414662946293203,UP
2007-08-29,4.638570785522461,4.792142868041992,4.626429080963135,4.788570880889893,4.043830871582031,1166860800,1.5926676727855527,UP
2007-08-30,4.738214015960693,4.9375,4.724999904632568,4.866071224212647,4.109276294708252,1435582400,1.6103392295770846,UP
2007-08-31,4.981785774230957,4.987500190734863,4.90749979019165,4.945713996887207,4.1765336990356445,876887200,3.9400644751631297,UP
2007-09-04,4.997857093811035,5.2046427726745605,4.994286060333252,5.148571014404297,4.347840309143066,1316842800,-5.410925804615596,DOWN
2007-09-05,5.177499771118164,5.208570957183838,4.860713958740234,4.884285926818848,4.124658584594727,2328222400,-1.2962002243271264,DOWN
2007-09-06,4.841429233551025,4.913214206695557,4.739643096923828,4.821785926818848,4.071877956390381,1901261600,-2.458845803967158,DOWN
2007-09-07,4.7146430015563965,4.724999904632568,4.642857074737549,4.706070899963379,3.974159240722656,1430576000,3.613502621505571,UP
2007-09-10,4.892499923706055,4.929999828338623,4.783928871154785,4.882500171661377,4.123149871826172,1487838800,-0.9004263906968513,DOWN
2007-09-11,4.925000190734863,4.939286231994629,4.776785850524902,4.838929176330566,4.086356163024902,971885600,0.9937725796427821,UP
2007-09-12,4.856785774230957,4.978570938110352,4.848214149475098,4.887499809265137,4.127372741699219,1022770000,0.2551078746735769,UP
2007-09-13,4.958213806152344,4.964285850524902,4.880356788635254,4.900000095367432,4.137928485870361,656163200,1.1598564958206214,UP
2007-09-14,4.877500057220459,4.963571071624756,4.864285945892334,4.957499980926514,4.186486721038818,607320000,-0.2890030946289368,DOWN
2007-09-17,4.963929176330566,5.021070957183838,4.914286136627197,4.943213939666748,4.174422264099121,793371600,1.781155367682885,UP
2007-09-18,4.966429233551025,5.101786136627197,4.922500133514404,5.0328569412231445,4.250122547149658,1064089600,-0.10654974585124766,DOWN
2007-09-19,5.10785722732544,5.112856864929199,4.978570938110352,5.027500152587891,4.245599269866943,1026880400,-0.32785300340336665,DOWN
2007-09-20,5.005356788635254,5.063929080963135,4.975714206695557,5.01107120513916,4.231725215911865,691840800,2.663888134277992,UP
2007-09-21,5.040713787078857,5.166070938110352,5.01107120513916,5.148213863372803,4.34753942489624,1138880400,2.7852720311163814,UP
2007-09-24,5.240356922149658,5.351786136627197,5.237500190734863,5.295713901519775,4.472099304199219,1052161600,3.1988546245292904,UP
2007-09-25,5.244286060333252,5.472143173217773,5.243570804595947,5.470714092254639,4.619882106781006,1192550800,-0.2683834678790298,DOWN
2007-09-26,5.516786098480225,5.535714149475098,5.401785850524902,5.456070899963379,4.607518672943115,975268000,1.1197494595691193,UP
2007-09-27,5.491786003112793,5.518570899963379,5.440000057220459,5.517857074737549,4.659692764282227,658198800,-0.67114765413685,DOWN
2007-09-28,5.480000019073486,5.521429061889648,5.455357074737549,5.4810709953308105,4.628629207611084,615101200,1.8357420840358518,UP
2007-10-01,5.522500038146973,5.621786117553711,5.461785793304443,5.583570957183838,4.715188980102539,837068400,1.3316639188569512,UP
2007-10-02,5.591071128845215,5.663928985595703,5.567500114440918,5.658928871154785,4.77882719039917,792069600,-0.33562065810799346,DOWN
2007-10-03,5.635000228881836,5.684999942779541,5.607500076293945,5.639999866485596,4.762839794158936,692518400,-1.0752678064499088,DOWN
2007-10-04,5.642857074737549,5.645713806152344,5.482142925262451,5.579999923706055,4.712172031402588,656958400,3.2269967558766766,UP
2007-10-05,5.656071186065674,5.770713806152344,5.632143020629883,5.76607084274292,4.86930513381958,943471200,3.8473153834092,UP
2007-10-08,5.838929176330566,5.996786117553711,5.820356845855713,5.996786117553711,5.064137935638428,835928800,-0.029795363281515108,DOWN
2007-10-09,6.07857084274292,6.1110711097717285,5.95285701751709,5.994999885559082,5.062629222869873,1104286400,-0.6415158922874475,DOWN
2007-10-10,5.98392915725708,5.99571418762207,5.914286136627197,5.956786155700684,5.030358791351318,667590000,-2.810822377219524,DOWN
2007-10-11,6.053214073181152,6.138570785522461,5.471786022186279,5.793929100036621,4.892828464508057,1643992000,3.0014837062928956,UP
2007-10-12,5.821785926818848,5.974286079406738,5.778571128845215,5.973214149475098,5.04423189163208,988176000,-0.16169972210484662,DOWN
2007-10-15,5.99928617477417,6.056070804595947,5.839285850524902,5.963571071624756,5.036088466644287,1077930000,1.5332110566737778,UP
2007-10-16,5.912143230438232,6.07785701751709,5.898213863372803,6.056428909301758,5.114502906799316,1067830400,1.8350173151370441,UP
2007-10-17,6.167500019073486,6.179999828338623,6.042142868041992,6.169642925262451,5.210110664367676,1127613200,0.4322788414766965,UP
2007-10-18,6.125,6.221070766448975,6.10892915725708,6.1964287757873535,5.232729911804199,823676000,-1.8072938093022461,DOWN
2007-10-19,6.222856998443604,6.236785888671875,6.0714287757873535,6.086429119110107,5.139838218688965,1291780000,2.259683067921514,UP
2007-10-22,6.083929061889648,6.246428966522217,6.070000171661377,6.227142810821533,5.258666515350342,1649499600,6.338628295760529,UP
2007-10-23,6.734285831451416,6.735713958740234,6.5271430015563965,6.648571014404297,5.614553928375244,1795164000,-0.12369812143442349,DOWN
2007-10-24,6.63607120513916,6.686070919036865,6.401429176330566,6.64035701751709,5.6076178550720215,1288481600,-1.7233863076362432,DOWN
2007-10-25,6.602499961853027,6.639286041259766,6.487856864929199,6.527856826782227,5.5126142501831055,973602000,1.0395328398432935,UP
2007-10-26,6.617499828338623,6.620357036590576,6.531428813934326,6.596428871154785,5.570520401000977,706876800,0.21069871051003775,UP
2007-10-29,6.623213768005371,6.663928985595703,6.596428871154785,6.61035680770874,5.582282543182373,540554000,1.0213923639325828,UP
2007-10-30,6.649285793304443,6.763214111328125,6.597499847412109,6.678571224212647,5.639886856079102,939414000,1.5530476357161982,UP
2007-10-31,6.701070785522461,6.789999961853027,6.6053571701049805,6.783928871154785,5.728859901428223,833310800,-1.3390973033210907,DOWN
2007-11-01,6.735713958740234,6.789286136627197,6.428571224212647,6.694285869598389,5.653158664703369,805036400,0.22887980441672617,UP
2007-11-02,6.757500171661377,6.765714168548584,6.553214073181152,6.709642887115479,5.666127681732178,1002114400,-0.9077229598374759,DOWN
2007-11-05,6.617499828338623,6.748570919036865,6.579999923706055,6.649285793304443,5.615157604217529,804176800,2.9250784368366367,UP
